ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_962,1,O_326,2023-05-04 13:00,0,,,
N_20230504876783,VEH_962,2,D_37,2023-05-04 13:33,206.53,60,2023-05-04 18:00,Yes
,VEH_962,3,O_326,2023-05-04 18:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_880,1,O_326,2023-05-04 13:00,0,,,
20230504B476563_001,VEH_880,2,D_109,2023-05-04 14:51,188.95,60,2023-05-04 19:00,Yes
20230502B469460_001,VEH_880,3,D_107,2023-05-04 19:58,0,60,2023-05-04 20:58,Yes
,VEH_880,4,O_326,2023-05-04 22:09,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_358,1,O_326,2023-05-04 13:00,0,,,
MF2305126290724,VEH_358,2,D_1380,2023-05-04 14:04,56.06,60,2023-05-04 16:00,Yes
20230502B471562_001,VEH_358,3,D_91,2023-05-04 17:28,0,60,2023-05-04 18:28,Yes
,VEH_358,4,O_326,2023-05-04 19:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_627,1,O_349,2023-05-04 13:00,0,,,
MF2305046247820,VEH_627,2,D_1364,2023-05-04 14:04,235.76,60,2023-05-04 19:00,Yes
,VEH_627,3,O_349,2023-05-04 20:05,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_632,1,O_349,2023-05-04 13:00,0,,,
M18393045,VEH_632,2,D_295,2023-05-04 13:52,248.36,60,2023-05-04 19:00,Yes
,VEH_632,3,O_349,2023-05-04 19:50,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_634,1,O_349,2023-05-04 13:00,0,,,
M18389531,VEH_634,2,D_410,2023-05-04 16:30,89.82,60,2023-05-04 19:00,Yes
,VEH_634,3,O_349,2023-05-04 22:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_636,1,O_349,2023-05-04 13:00,0,,,
M18391630,VEH_636,2,D_318,2023-05-04 15:32,147.96,60,2023-05-04 19:00,Yes
,VEH_636,3,O_349,2023-05-04 21:07,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_628,1,O_349,2023-05-04 13:00,0,,,
M18391661,VEH_628,2,D_295,2023-05-04 13:52,248.36,60,2023-05-04 19:00,Yes
MF2305086260111,VEH_628,3,D_1704,2023-05-04 21:31,0,60,2023-05-04 22:31,Yes
,VEH_628,4,O_349,2023-05-05 00:27,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_668,1,O_352,2023-05-04 13:00,0,,,
20230504B477170_001,VEH_668,2,D_1,2023-05-04 14:08,232.07,60,2023-05-04 19:00,Yes
MF2305306379923,VEH_668,3,D_1316,2023-05-04 19:41,0,60,2023-05-04 20:41,Yes
,VEH_668,4,O_352,2023-05-04 22:18,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_663,1,O_352,2023-05-04 13:00,0,,,
MF2305046246424,VEH_663,2,D_1635,2023-05-04 14:45,194.85,60,2023-05-04 19:00,Yes
,VEH_663,3,O_352,2023-05-04 20:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_698,1,O_376,2023-05-04 13:00,0,,,
20230504B476124_001,VEH_698,2,D_109,2023-05-04 14:45,194.66,60,2023-05-04 19:00,Yes
20230504B475997_001,VEH_698,3,D_109,2023-05-04 19:00,0,60,2023-05-04 20:00,Yes
,VEH_698,4,O_376,2023-05-04 21:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_693,1,O_376,2023-05-04 13:00,0,,,
20230504B476116_001,VEH_693,2,D_1,2023-05-04 15:00,180.16,60,2023-05-04 19:00,Yes
,VEH_693,3,O_376,2023-05-04 21:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_682,1,O_376,2023-05-04 13:00,0,,,
MF2305186334287,VEH_682,2,D_2279,2023-05-04 13:19,280.62,60,2023-05-04 19:00,Yes
20230504B476120_001,VEH_682,3,D_109,2023-05-04 20:32,0,60,2023-05-04 21:32,Yes
,VEH_682,4,O_376,2023-05-04 23:17,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_691,1,O_376,2023-05-04 13:00,0,,,
MF2305186334207,VEH_691,2,D_2241,2023-05-04 17:40,19.75,60,2023-05-04 19:00,Yes
,VEH_691,3,O_376,2023-05-04 23:22,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_709,1,O_430,2023-05-04 13:00,0,,,
MF2305046247802,VEH_709,2,D_1236,2023-05-04 13:55,245.48,60,2023-05-04 19:00,Yes
,VEH_709,3,O_430,2023-05-04 19:54,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_736,1,O_448,2023-05-04 13:00,0,,,
MF2305046246929,VEH_736,2,D_1595,2023-05-04 15:20,100.23,60,2023-05-04 18:00,Yes
,VEH_736,3,O_448,2023-05-04 20:01,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_362,1,O_448,2023-05-04 13:00,0,,,
MF2305046246217,VEH_362,2,D_1372,2023-05-04 15:51,0,60,2023-05-04 16:51,Yes
,VEH_362,3,O_448,2023-05-04 19:37,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_756,1,O_448,2023-05-04 13:00,0,,,
MF2305046246927,VEH_756,2,D_1609,2023-05-04 14:40,200.09,60,2023-05-04 19:00,Yes
MF2305046245841,VEH_756,3,D_1619,2023-05-04 23:48,911.79,60,2023-05-05 16:00,Yes
,VEH_756,4,O_448,2023-05-05 19:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_983,1,O_448,2023-05-04 13:00,0,,,
MF2305126295253,VEH_983,2,D_1757,2023-05-04 16:21,0,60,2023-05-04 17:21,Yes
,VEH_983,3,O_448,2023-05-04 20:34,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1007,1,O_448,2023-05-04 13:00,0,,,
MF2305086260835,VEH_1007,2,D_1540,2023-05-04 14:51,188.55,60,2023-05-04 19:00,Yes
MF2305086260879,VEH_1007,3,D_1709,2023-05-04 19:30,0,60,2023-05-04 20:30,Yes
,VEH_1007,4,O_448,2023-05-04 22:20,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_743,1,O_448,2023-05-04 13:00,0,,,
MF2305046245792,VEH_743,2,D_1610,2023-05-04 17:16,0,60,2023-05-04 18:16,Yes
MF2305046246945,VEH_743,3,D_1611,2023-05-04 21:49,0,60,2023-05-04 22:49,Yes
,VEH_743,4,O_448,2023-05-05 00:21,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_745,1,O_448,2023-05-04 13:00,0,,,
MF2305046237998,VEH_745,2,D_1593,2023-05-04 14:25,35.16,60,2023-05-04 16:00,Yes
,VEH_745,3,O_448,2023-05-04 17:23,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_804,1,O_448,2023-05-04 13:00,0,,,
MF2305046235732,VEH_804,2,D_1586,2023-05-04 17:04,55.8,60,2023-05-04 19:00,Yes
,VEH_804,3,O_448,2023-05-04 22:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_787,1,O_466,2023-05-04 13:00,0,,,
M18396108,VEH_787,2,D_265,2023-05-04 16:20,99.72,60,2023-05-04 19:00,Yes
,VEH_787,3,O_466,2023-05-04 22:22,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_822,1,O_553,2023-05-04 13:00,0,,,
20230504B475907_001,VEH_822,2,D_108,2023-05-04 15:27,152.64,60,2023-05-04 19:00,Yes
20230504B475974_001,VEH_822,3,D_108,2023-05-04 19:00,0,60,2023-05-04 20:00,Yes
,VEH_822,4,O_553,2023-05-04 22:14,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_805,1,O_553,2023-05-04 13:00,0,,,
MF2305026198677,VEH_805,2,D_1334,2023-05-04 16:22,97.61,60,2023-05-04 19:00,Yes
,VEH_805,3,O_553,2023-05-04 22:17,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_837,1,O_578,2023-05-04 13:00,0,,,
20230504B477176_001,VEH_837,2,D_1,2023-05-04 14:57,183.44,60,2023-05-04 19:00,Yes
,VEH_837,3,O_578,2023-05-04 20:46,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_845,1,O_578,2023-05-04 13:00,0,,,
MF2305046248048,VEH_845,2,D_1260,2023-05-04 14:57,183.36,60,2023-05-04 19:00,Yes
,VEH_845,3,O_578,2023-05-04 20:51,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_855,1,O_580,2023-05-04 13:00,0,,,
20230504B475910_001,VEH_855,2,D_1,2023-05-04 14:57,183.24,60,2023-05-04 19:00,Yes
,VEH_855,3,O_580,2023-05-04 20:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_68,1,O_603,2023-05-04 13:00,0,,,
20230503B473755_001,VEH_68,2,D_233,2023-05-04 13:35,265.29,60,2023-05-04 19:00,Yes
,VEH_68,3,O_603,2023-05-04 19:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_469,1,O_603,2023-05-04 13:00,0,,,
20230503B472440_003,VEH_469,2,D_1,2023-05-04 14:26,213.67,60,2023-05-04 19:00,Yes
20230504B476015_001,VEH_469,3,D_109,2023-05-04 19:41,0,60,2023-05-04 20:41,Yes
,VEH_469,4,O_603,2023-05-04 22:36,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_655,1,O_603,2023-05-04 13:00,0,,,
20230503B474648_001,VEH_655,2,D_108,2023-05-04 14:02,237.92,60,2023-05-04 19:00,Yes
,VEH_655,3,O_603,2023-05-04 20:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_957,1,O_603,2023-05-04 13:00,0,,,
20230503B472440_011,VEH_957,2,D_1,2023-05-04 14:26,213.67,60,2023-05-04 19:00,Yes
,VEH_957,3,O_603,2023-05-04 20:27,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_577,1,O_629,2023-05-04 13:00,0,,,
MF2305166312988,VEH_577,2,D_2004,2023-05-04 14:48,191.7,60,2023-05-04 19:00,Yes
MF2305086262306,VEH_577,3,D_1723,2023-05-04 19:14,0,60,2023-05-04 20:14,Yes
,VEH_577,4,O_629,2023-05-04 21:48,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_840,1,O_629,2023-05-04 13:00,0,,,
MF2305046231739,VEH_840,2,D_1186,2023-05-04 14:35,205.08,60,2023-05-04 19:00,Yes
20230504B477347_003,VEH_840,3,D_109,2023-05-04 21:17,0,60,2023-05-04 22:17,Yes
,VEH_840,4,O_629,2023-05-04 23:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_928,1,O_629,2023-05-04 13:00,0,,,
MF2305046256391,VEH_928,2,D_1666,2023-05-04 15:04,175.91,60,2023-05-04 19:00,Yes
MF2305046256473,VEH_928,3,D_1451,2023-05-04 22:51,0,60,2023-05-04 23:51,Yes
,VEH_928,4,O_629,2023-05-05 02:18,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_939,1,O_629,2023-05-04 13:00,0,,,
MF2305046221843,VEH_939,2,D_1453,2023-05-04 16:36,83.88,60,2023-05-04 19:00,Yes
20230504B477166_001,VEH_939,3,D_109,2023-05-04 21:53,0,60,2023-05-04 22:53,Yes
,VEH_939,4,O_629,2023-05-05 00:20,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_341,1,O_673,2023-05-04 13:00,0,,,
M18391025,VEH_341,2,D_415,2023-05-04 13:21,279.27,60,2023-05-04 19:00,Yes
,VEH_341,3,O_673,2023-05-04 19:19,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_842,1,O_673,2023-05-04 13:00,0,,,
M18391792,VEH_842,2,D_273,2023-05-04 14:21,218.52,60,2023-05-04 19:00,Yes
,VEH_842,3,O_673,2023-05-04 20:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_970,1,O_673,2023-05-04 13:00,0,,,
M18388562,VEH_970,2,D_509,2023-05-04 13:23,277.08,60,2023-05-04 19:00,Yes
,VEH_970,3,O_673,2023-05-04 19:21,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_350,1,O_673,2023-05-04 13:00,0,,,
20230503B473128_001,VEH_350,2,D_1,2023-05-04 15:27,153.18,60,2023-05-04 19:00,Yes
20230504B476267_001,VEH_350,3,D_109,2023-05-04 19:41,0,60,2023-05-04 20:41,Yes
,VEH_350,4,O_673,2023-05-05 00:08,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_669,1,O_673,2023-05-04 13:00,0,,,
M18389363,VEH_669,2,D_570,2023-05-04 15:43,136.87,60,2023-05-04 19:00,Yes
20230504B476505_001,VEH_669,3,D_7,2023-05-04 21:48,0,60,2023-05-04 22:48,Yes
,VEH_669,4,O_673,2023-05-04 23:24,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1073,1,O_673,2023-05-04 13:00,0,,,
M18391041,VEH_1073,2,D_418,2023-05-04 14:53,0,60,2023-05-04 15:53,Yes
M18392050,VEH_1073,3,D_660,2023-05-04 17:09,51.16,60,2023-05-04 19:00,Yes
,VEH_1073,4,O_673,2023-05-04 20:00,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_959,1,O_673,2023-05-04 13:00,0,,,
MF2305046221156,VEH_959,2,D_1292,2023-05-04 17:24,0,60,2023-05-04 18:24,Yes
,VEH_959,3,O_673,2023-05-04 23:15,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_409,1,O_673,2023-05-04 13:00,0,,,
MF2305086261198,VEH_409,2,D_1689,2023-05-04 13:14,286.44,60,2023-05-04 19:00,Yes
M18392051,VEH_409,3,D_311,2023-05-04 20:01,0,60,2023-05-04 21:01,Yes
,VEH_409,4,O_673,2023-05-04 21:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_850,1,O_673,2023-05-04 13:00,0,,,
20230503B473742_001,VEH_850,2,D_208,2023-05-04 14:33,146.96,60,2023-05-04 18:00,Yes
20230504B476241_001,VEH_850,3,D_108,2023-05-04 18:44,0,60,2023-05-04 19:44,Yes
,VEH_850,4,O_673,2023-05-04 21:13,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1006,1,O_673,2023-05-04 13:00,0,,,
M18389374,VEH_1006,2,D_340,2023-05-04 16:37,23.29,60,2023-05-04 18:00,Yes
20230504B476032_001,VEH_1006,3,D_209,2023-05-04 20:02,0,60,2023-05-04 21:02,Yes
20230504B476218_001,VEH_1006,4,D_109,2023-05-04 21:50,0,60,2023-05-04 22:50,Yes
,VEH_1006,5,O_673,2023-05-05 02:17,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_966,1,O_673,2023-05-04 13:00,0,,,
M18388687,VEH_966,2,D_514,2023-05-04 16:06,113.86,60,2023-05-04 19:00,Yes
,VEH_966,3,O_673,2023-05-04 22:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1034,1,O_685,2023-05-04 13:00,0,,,
MF2305096269023,VEH_1034,2,D_1659,2023-05-04 15:26,154.47,60,2023-05-04 19:00,Yes
,VEH_1034,3,O_685,2023-05-04 21:26,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_402,1,O_711,2023-05-04 13:00,0,,,
20230504B476513_001,VEH_402,2,D_109,2023-05-04 15:50,130.1,60,2023-05-04 19:00,Yes
,VEH_402,3,O_711,2023-05-04 22:07,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1070,1,O_711,2023-05-04 13:00,0,,,
20230504B476492_001,VEH_1070,2,D_108,2023-05-04 14:13,227.38,60,2023-05-04 19:00,Yes
,VEH_1070,3,O_711,2023-05-04 20:12,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1078,1,O_756,2023-05-04 13:00,0,,,
MF2305046239580,VEH_1078,2,D_1602,2023-05-04 18:28,0,60,2023-05-04 19:28,Yes
,VEH_1078,3,O_756,2023-05-05 00:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_24,1,O_9,2023-05-04 14:00,0,,,
M18389509,VEH_24,2,D_430,2023-05-04 18:16,0,60,2023-05-04 19:16,Yes
,VEH_24,3,O_9,2023-05-04 23:20,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_214,1,O_9,2023-05-04 14:00,0,,,
M18389431,VEH_214,2,D_318,2023-05-04 18:53,0,60,2023-05-04 19:53,Yes
M18389657,VEH_214,3,D_273,2023-05-04 20:57,0,60,2023-05-04 21:57,Yes
,VEH_214,4,O_9,2023-05-05 01:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_26,1,O_9,2023-05-04 14:00,0,,,
MF2305026200173,VEH_26,2,D_1246,2023-05-04 17:38,22.43,60,2023-05-04 19:00,Yes
,VEH_26,3,O_9,2023-05-04 22:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1048,1,O_9,2023-05-04 14:00,0,,,
M18389653,VEH_1048,2,D_273,2023-05-04 17:58,1.72,60,2023-05-04 19:00,Yes
,VEH_1048,3,O_9,2023-05-04 22:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_337,1,O_11,2023-05-04 14:00,0,,,
20230504B477340_001,VEH_337,2,D_109,2023-05-04 16:05,114.7,60,2023-05-04 19:00,Yes
,VEH_337,3,O_11,2023-05-04 21:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1072,1,O_11,2023-05-04 14:00,0,,,
20230503B472362_001,VEH_1072,2,D_108,2023-05-04 14:58,181.59,60,2023-05-04 19:00,Yes
20230504B476660_001,VEH_1072,3,D_108,2023-05-04 19:00,0,60,2023-05-04 20:00,Yes
,VEH_1072,4,O_11,2023-05-04 20:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_821,1,O_11,2023-05-04 14:00,0,,,
20230504B476610_001,VEH_821,2,D_1,2023-05-04 15:40,139.7,60,2023-05-04 19:00,Yes
20230504B476473_001,VEH_821,3,D_1,2023-05-04 19:00,0,60,2023-05-04 20:00,Yes
,VEH_821,4,O_11,2023-05-04 21:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_88,1,O_11,2023-05-04 14:00,0,,,
M18389324,VEH_88,2,D_562,2023-05-04 17:56,3.52,60,2023-05-04 19:00,Yes
,VEH_88,3,O_11,2023-05-04 23:17,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_514,1,O_11,2023-05-04 14:00,0,,,
M18391859,VEH_514,2,D_327,2023-05-04 14:53,187.18,60,2023-05-04 19:00,Yes
20230504B476481_001,VEH_514,3,D_109,2023-05-04 21:49,0,60,2023-05-04 22:49,Yes
,VEH_514,4,O_11,2023-05-05 01:18,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_174,1,O_50,2023-05-04 14:00,0,,,
MF2305116280985,VEH_174,2,D_1968,2023-05-04 16:30,90.04,60,2023-05-04 19:00,Yes
,VEH_174,3,O_50,2023-05-04 21:31,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_707,1,O_50,2023-05-04 14:00,0,,,
MF2305116280047,VEH_707,2,D_1658,2023-05-04 17:17,42.53,60,2023-05-04 19:00,Yes
,VEH_707,3,O_50,2023-05-04 22:21,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1069,1,O_62,2023-05-04 14:00,0,,,
20230504B476150_001,VEH_1069,2,D_1,2023-05-04 15:48,131.97,60,2023-05-04 19:00,Yes
,VEH_1069,3,O_62,2023-05-04 20:57,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1074,1,O_62,2023-05-04 14:00,0,,,
20230504B475855_001,VEH_1074,2,D_109,2023-05-04 16:13,106.96,60,2023-05-04 19:00,Yes
,VEH_1074,3,O_62,2023-05-04 21:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1119,1,O_62,2023-05-04 14:00,0,,,
20230502B470734_001,VEH_1119,2,D_108,2023-05-04 14:50,189.92,60,2023-05-04 19:00,Yes
,VEH_1119,3,O_62,2023-05-04 19:51,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_11,1,O_144,2023-05-04 14:00,0,,,
M18391698,VEH_11,2,D_273,2023-05-04 15:35,144.88,60,2023-05-04 19:00,Yes
,VEH_11,3,O_144,2023-05-04 20:32,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1122,1,O_144,2023-05-04 14:00,0,,,
M18389215,VEH_1122,2,D_331,2023-05-04 17:01,58.79,60,2023-05-04 19:00,Yes
,VEH_1122,3,O_144,2023-05-04 22:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_251,1,O_144,2023-05-04 14:00,0,,,
20230504B475565_006,VEH_251,2,D_1,2023-05-04 14:16,224.03,60,2023-05-04 19:00,Yes
20230502B469217_001,VEH_251,3,D_171,2023-05-04 21:55,0,60,2023-05-04 22:55,Yes
,VEH_251,4,O_144,2023-05-05 01:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_77,1,O_144,2023-05-04 14:00,0,,,
M18391713,VEH_77,2,D_273,2023-05-04 15:35,144.88,60,2023-05-04 19:00,Yes
20230502B469225_001,VEH_77,3,D_63,2023-05-04 22:19,0,60,2023-05-04 23:19,Yes
,VEH_77,4,O_144,2023-05-05 01:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_910,1,O_144,2023-05-04 14:00,0,,,
20230502B467541_001,VEH_910,2,D_78,2023-05-04 15:54,126.15,60,2023-05-04 19:00,Yes
,VEH_910,3,O_144,2023-05-04 20:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_891,1,O_144,2023-05-04 14:00,0,,,
N_20230502865051,VEH_891,2,D_46,2023-05-04 15:48,131.75,60,2023-05-04 19:00,Yes
,VEH_891,3,O_144,2023-05-04 20:56,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_247,1,O_144,2023-05-04 14:00,0,,,
20230502B467624_001,VEH_247,2,D_93,2023-05-04 16:37,0,60,2023-05-04 17:37,Yes
,VEH_247,3,O_144,2023-05-04 20:16,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_89,1,O_144,2023-05-04 14:00,0,,,
20230502B469180_001,VEH_89,2,D_55,2023-05-04 16:41,79.19,60,2023-05-04 19:00,Yes
20230502B469111_001,VEH_89,3,D_85,2023-05-04 20:23,0,60,2023-05-04 21:23,Yes
,VEH_89,4,O_144,2023-05-04 22:40,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_58,1,O_144,2023-05-04 14:00,0,,,
20230502B467589_001,VEH_58,2,D_151,2023-05-04 17:16,43.84,60,2023-05-04 19:00,Yes
,VEH_58,3,O_144,2023-05-04 22:04,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_255,1,O_144,2023-05-04 14:00,0,,,
20230502B468890_001,VEH_255,2,D_190,2023-05-04 16:46,14.21,60,2023-05-04 18:00,Yes
,VEH_255,3,O_144,2023-05-04 20:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_411,1,O_144,2023-05-04 14:00,0,,,
20230502B467104_001,VEH_411,2,D_37,2023-05-04 16:04,56.34,60,2023-05-04 18:00,Yes
,VEH_411,3,O_144,2023-05-04 19:46,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_281,1,O_144,2023-05-04 14:00,0,,,
20230504B477380_001,VEH_281,2,D_109,2023-05-04 14:41,199.25,60,2023-05-04 19:00,Yes
,VEH_281,3,O_144,2023-05-04 19:41,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_536,1,O_144,2023-05-04 14:00,0,,,
20230502B469004_001,VEH_536,2,D_132,2023-05-04 16:35,0,60,2023-05-04 17:35,Yes
,VEH_536,3,O_144,2023-05-04 19:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_87,1,O_144,2023-05-04 14:00,0,,,
20230501B467602_001,VEH_87,2,D_8,2023-05-04 16:26,0,60,2023-05-04 17:26,Yes
,VEH_87,3,O_144,2023-05-04 19:37,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1045,1,O_144,2023-05-04 14:00,0,,,
20230502B466941_001,VEH_1045,2,D_18,2023-05-04 16:50,70.13,60,2023-05-04 19:00,Yes
,VEH_1045,3,O_144,2023-05-04 21:26,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_254,1,O_144,2023-05-04 14:00,0,,,
20230502B467134_001,VEH_254,2,D_70,2023-05-04 17:07,53.06,60,2023-05-04 19:00,Yes
,VEH_254,3,O_144,2023-05-04 22:10,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1050,1,O_144,2023-05-04 14:00,0,,,
20230502B469060_001,VEH_1050,2,D_64,2023-05-04 17:09,50.64,60,2023-05-04 19:00,Yes
20230502B469049_001,VEH_1050,3,D_28,2023-05-04 22:29,0,60,2023-05-04 23:29,Yes
,VEH_1050,4,O_144,2023-05-05 02:12,0,60,,temp
