ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
,VEH_160,3,O_326,2023-05-01 14:22,0,921.62,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_162,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290625,VEH_162,2,D_2003,2023-05-01 00:27,752.86,840,2023-05-01 14:00,Yes
MF2305126290566,VEH_162,3,D_1414,2023-05-01 14:37,0,937.22,2023-05-01 15:37,Yes
,VEH_162,4,O_326,2023-05-01 16:15,0,1035.03,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_161,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470544_001,VEH_161,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
20230502B470593_001,VEH_161,3,D_108,2023-05-01 01:53,0,172.61,2023-05-01 02:53,Yes
,VEH_161,4,O_326,2023-05-01 03:46,0,285.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_55,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B468833_002,VEH_55,2,D_1,2023-05-01 01:26,694.09,840,2023-05-01 14:00,Yes
MF2305156305293,VEH_55,3,D_2010,2023-05-01 15:59,0,1018.84,2023-05-01 16:59,Yes
,VEH_55,4,O_326,2023-05-01 17:34,0,1114.43,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_129,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290634,VEH_129,2,D_1404,2023-05-01 00:53,727.03,840,2023-05-01 14:00,Yes
,VEH_129,3,O_326,2023-05-01 14:44,0,944.09,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_80,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B471859_001,VEH_80,2,D_233,2023-05-01 00:32,0,91.56,2023-05-01 01:32,Yes
MF2305126290618,VEH_80,3,D_2013,2023-05-01 03:14,886.36,1140,2023-05-01 19:00,Yes
,VEH_80,4,O_326,2023-05-01 20:49,0,1309.4,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_73,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290646,VEH_73,2,D_2009,2023-05-01 00:50,0,109.84,2023-05-01 01:50,Yes
MF2305156305305,VEH_73,3,D_2009,2023-05-01 01:50,0,169.84,2023-05-01 02:50,Yes
,VEH_73,4,O_326,2023-05-01 03:41,0,281.06,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_29,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290662,VEH_29,2,D_1658,2023-05-01 01:41,0,160.9,2023-05-01 02:41,Yes
MF2305126290654,VEH_29,3,D_2010,2023-05-01 04:56,483.67,840,2023-05-01 14:00,Yes
,VEH_29,4,O_326,2023-05-01 14:36,0,935.59,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_27,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319075,VEH_27,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_27,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_70,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470503_001,VEH_70,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_70,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_195,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470605_001,VEH_195,2,D_109,2023-05-01 01:51,0,171.05,2023-05-01 02:51,Yes
,VEH_195,3,O_326,2023-05-01 04:43,0,343.41,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_62,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B467175_001,VEH_62,2,D_117,2023-05-01 01:09,0,129.15,2023-05-01 02:09,Yes
,VEH_62,3,O_326,2023-05-01 03:06,0,246.01,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_169,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B467074_001,VEH_169,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_169,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_212,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470062_001,VEH_212,2,D_209,2023-05-01 01:13,706.77,840,2023-05-01 14:00,Yes
,VEH_212,3,O_326,2023-05-01 15:17,0,977.34,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_59,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305316392521,VEH_59,2,D_2767,2023-05-01 02:09,951.16,1140,2023-05-01 19:00,Yes
20230502B470910_001,VEH_59,3,D_108,2023-05-01 21:15,164.83,1500,2023-05-02 01:00,Yes
,VEH_59,4,O_326,2023-05-02 01:53,0,1613.32,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_24,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B471887_001,VEH_24,2,D_1,2023-05-01 01:26,694.09,840,2023-05-01 14:00,Yes
,VEH_24,3,O_326,2023-05-01 15:25,0,984.84,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_211,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319071,VEH_211,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
MF2305176319072,VEH_211,3,D_1593,2023-05-01 01:00,0,120.23,2023-05-01 02:00,Yes
,VEH_211,4,O_326,2023-05-01 02:00,0,180.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_167,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2304286187035,VEH_167,2,D_1187,2023-05-01 01:24,0,143.7,2023-05-01 02:24,Yes
,VEH_167,3,O_326,2023-05-01 03:49,0,289.24,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_139,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B468842_001,VEH_139,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_139,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_174,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468507_001,VEH_174,2,D_68,2023-05-01 00:26,0,85.58,2023-05-01 01:26,Yes
MF2305156305354,VEH_174,3,D_1397,2023-05-01 02:29,0,209.48,2023-05-01 03:29,Yes
,VEH_174,4,O_326,2023-05-01 04:42,0,342.37,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_28,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B471855_001,VEH_28,2,D_209,2023-05-01 01:13,706.77,840,2023-05-01 14:00,Yes
20230502B470789_001,VEH_28,3,D_108,2023-05-01 15:35,504.78,1500,2023-05-02 01:00,Yes
,VEH_28,4,O_326,2023-05-02 01:53,0,1613.32,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_44,1,O_326,2023-05-01 00:00,0,Null,Null,Null
N_20230501858786,VEH_44,2,D_95,2023-05-01 01:12,708.14,840,2023-05-01 14:00,Yes
,VEH_44,3,O_326,2023-05-01 15:01,0,960.91,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_48,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290590,VEH_48,2,D_1427,2023-05-01 00:57,0,117.36,2023-05-01 01:57,Yes
,VEH_48,3,O_326,2023-05-01 02:54,0,233.6,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_114,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319071,VEH_114,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_114,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_104,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2304286186938,VEH_104,2,D_1187,2023-05-01 01:24,0,143.7,2023-05-01 02:24,Yes
20230502B470584_001,VEH_104,3,D_108,2023-05-01 04:07,0,306.98,2023-05-01 05:07,Yes
,VEH_104,4,O_326,2023-05-01 06:00,0,420.3,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_145,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468458_001,VEH_145,2,D_132,2023-05-01 01:15,0,135.34,2023-05-01 02:15,Yes
20230502B470386_001,VEH_145,3,D_209,2023-05-01 04:16,524.2,840,2023-05-01 14:00,Yes
,VEH_145,4,O_326,2023-05-01 15:17,0,977.34,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_7,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290629,VEH_7,2,D_1415,2023-05-01 00:58,541.85,660,2023-05-01 11:00,Yes
,VEH_7,3,O_326,2023-05-01 11:51,0,770.86,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_53,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470931_001,VEH_53,2,D_37,2023-05-01 00:33,746.53,840,2023-05-01 14:00,Yes
20230502B470570_001,VEH_53,3,D_37,2023-05-01 14:00,0,900.0,2023-05-01 15:00,Yes
,VEH_53,4,O_326,2023-05-01 15:25,0,985.33,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_54,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290612,VEH_54,2,D_1400,2023-05-01 00:37,0,96.82,2023-05-01 01:37,Yes
,VEH_54,3,O_326,2023-05-01 02:16,0,195.85,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_134,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470562_001,VEH_134,2,D_109,2023-05-01 01:51,0,171.05,2023-05-01 02:51,Yes
20230501B468151_001,VEH_134,3,D_109,2023-05-01 02:51,908.95,1140,2023-05-01 19:00,Yes
,VEH_134,4,O_326,2023-05-01 20:52,0,1312.36,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_151,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468527_001,VEH_151,2,D_77,2023-05-01 02:44,915.54,1140,2023-05-01 19:00,Yes
MF2305126290606,VEH_151,3,D_1334,2023-05-01 22:52,0,1431.8,2023-05-01 23:52,Yes
,VEH_151,4,O_326,2023-05-02 01:29,0,1588.88,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_10,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470935_001,VEH_10,2,D_233,2023-05-01 00:32,0,91.56,2023-05-01 01:32,Yes
,VEH_10,3,O_326,2023-05-01 02:03,0,183.17,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_124,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290670,VEH_124,2,D_1631,2023-05-01 01:43,0,163.06,2023-05-01 02:43,Yes
,VEH_124,3,O_326,2023-05-01 04:29,0,328.66,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_43,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B468817_001,VEH_43,2,D_1,2023-05-01 01:26,694.09,840,2023-05-01 14:00,Yes
20230502B468822_003,VEH_43,3,D_1,2023-05-01 14:00,0,900.0,2023-05-01 15:00,Yes
,VEH_43,4,O_326,2023-05-01 16:25,0,1044.84,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_90,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470918_001,VEH_90,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_90,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_5,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470553_001,VEH_5,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_5,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_158,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290658,VEH_158,2,D_1405,2023-05-01 01:37,0,156.59,2023-05-01 02:37,Yes
,VEH_158,3,O_326,2023-05-01 04:16,0,316.1,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_149,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468603_001,VEH_149,2,D_95,2023-05-01 01:12,708.14,840,2023-05-01 14:00,Yes
,VEH_149,3,O_326,2023-05-01 15:01,0,960.91,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_185,1,O_326,2023-05-01 00:00,0,Null,Null,Null
N_20230502864672,VEH_185,2,D_37,2023-05-01 00:33,746.53,840,2023-05-01 14:00,Yes
MF2305126290666,VEH_185,3,D_2012,2023-05-01 15:38,501.65,1500,2023-05-02 01:00,Yes
,VEH_185,4,O_326,2023-05-02 02:25,0,1645.04,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_131,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470340_001,VEH_131,2,D_208,2023-05-01 00:43,0,102.85,2023-05-01 01:43,Yes
,VEH_131,3,O_326,2023-05-01 02:29,0,209.13,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_198,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470390_001,VEH_198,2,D_233,2023-05-01 00:32,0,91.56,2023-05-01 01:32,Yes
20230502B470863_001,VEH_198,3,D_208,2023-05-01 02:20,0,200.31,2023-05-01 03:20,Yes
,VEH_198,4,O_326,2023-05-01 04:07,0,306.58,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_152,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290612,VEH_152,2,D_1400,2023-05-01 00:37,0,96.82,2023-05-01 01:37,Yes
,VEH_152,3,O_326,2023-05-01 02:16,0,195.85,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_74,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290570,VEH_74,2,D_1706,2023-05-01 00:55,0,115.15,2023-05-01 01:55,Yes
,VEH_74,3,O_326,2023-05-01 02:46,0,225.85,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_65,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470493_001,VEH_65,2,D_209,2023-05-01 01:13,706.77,840,2023-05-01 14:00,Yes
,VEH_65,3,O_326,2023-05-01 15:17,0,977.34,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_175,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468338_001,VEH_175,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_175,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_188,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470566_001,VEH_188,2,D_109,2023-05-01 01:51,0,171.05,2023-05-01 02:51,Yes
,VEH_188,3,O_326,2023-05-01 04:43,0,343.41,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_187,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290686,VEH_187,2,D_1380,2023-05-01 01:04,0,123.94,2023-05-01 02:04,Yes
,VEH_187,3,O_326,2023-05-01 02:59,0,239.27,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_77,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290614,VEH_77,2,D_1397,2023-05-01 01:24,0,144.02,2023-05-01 02:24,Yes
,VEH_77,3,O_326,2023-05-01 03:37,0,276.91,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_120,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468633_001,VEH_120,2,D_99,2023-05-01 00:47,0,106.57,2023-05-01 01:47,Yes
,VEH_120,3,O_326,2023-05-01 02:35,0,215.2,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_207,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468515_001,VEH_207,2,D_146,2023-05-01 00:56,724.39,840,2023-05-01 14:00,Yes
,VEH_207,3,O_326,2023-05-01 14:54,0,954.22,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_109,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470597_001,VEH_109,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_109,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_113,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319075,VEH_113,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_113,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_105,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319076,VEH_105,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_105,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_172,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468104_001,VEH_172,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_172,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_110,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B467998_001,VEH_110,2,D_1,2023-05-01 01:26,694.09,840,2023-05-01 14:00,Yes
,VEH_110,3,O_326,2023-05-01 15:25,0,984.84,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_6,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305156305313,VEH_6,2,D_1405,2023-05-01 01:37,0,156.59,2023-05-01 02:37,Yes
,VEH_6,3,O_326,2023-05-01 04:16,0,316.1,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_72,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470922_001,VEH_72,2,D_1,2023-05-01 01:26,694.09,840,2023-05-01 14:00,Yes
,VEH_72,3,O_326,2023-05-01 15:25,0,984.84,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_186,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290578,VEH_186,2,D_1595,2023-05-01 01:37,0,156.73,2023-05-01 02:37,Yes
,VEH_186,3,O_326,2023-05-01 04:02,0,301.55,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_112,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468215_006,VEH_112,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_112,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_13,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305156305297,VEH_13,2,D_1706,2023-05-01 00:55,0,115.15,2023-05-01 01:55,Yes
MF2305156305317,VEH_13,3,D_1629,2023-05-01 03:19,580.73,840,2023-05-01 14:00,Yes
,VEH_13,4,O_326,2023-05-01 15:22,0,982.22,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_96,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290650,VEH_96,2,D_1399,2023-05-01 00:49,551.22,660,2023-05-01 11:00,Yes
,VEH_96,3,O_326,2023-05-01 11:44,0,764.47,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_125,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305156305289,VEH_125,2,D_1415,2023-05-01 00:58,541.85,660,2023-05-01 11:00,Yes
,VEH_125,3,O_326,2023-05-01 11:51,0,770.86,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_40,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305156305321,VEH_40,2,D_2012,2023-05-01 01:25,0,145.1,2023-05-01 02:25,Yes
,VEH_40,3,O_326,2023-05-01 03:50,0,290.14,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_115,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470557_001,VEH_115,2,D_1,2023-05-01 01:26,694.09,840,2023-05-01 14:00,Yes
,VEH_115,3,O_326,2023-05-01 15:25,0,984.84,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_173,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319076,VEH_173,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_173,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_88,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B471891_001,VEH_88,2,D_209,2023-05-01 01:13,706.77,840,2023-05-01 14:00,Yes
MF2305126290602,VEH_88,3,D_1416,2023-05-01 16:07,473.23,1500,2023-05-02 01:00,Yes
,VEH_88,4,O_326,2023-05-02 02:05,0,1624.52,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_127,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290614,VEH_127,2,D_1397,2023-05-01 01:24,0,144.02,2023-05-01 02:24,Yes
,VEH_127,3,O_326,2023-05-01 03:37,0,276.91,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_50,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468649_001,VEH_50,2,D_38,2023-05-01 00:27,0,87.21,2023-05-01 01:27,Yes
,VEH_50,3,O_326,2023-05-01 01:54,0,174.03,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_47,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319068,VEH_47,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_47,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_91,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230502B470613_001,VEH_91,2,D_209,2023-05-01 01:13,706.77,840,2023-05-01 14:00,Yes
,VEH_91,3,O_326,2023-05-01 15:17,0,977.34,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_155,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468476_001,VEH_155,2,D_49,2023-05-01 01:30,0,150.14,2023-05-01 02:30,Yes
,VEH_155,3,O_326,2023-05-01 03:57,0,296.78,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_3,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319076,VEH_3,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_3,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_93,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305126290618,VEH_93,2,D_2013,2023-05-01 01:49,0,169.0,2023-05-01 02:49,Yes
,VEH_93,3,O_326,2023-05-01 04:38,0,338.4,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_33,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468326_001,VEH_33,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
20230502B470774_001,VEH_33,3,D_108,2023-05-01 01:53,0,172.61,2023-05-01 02:53,Yes
,VEH_33,4,O_326,2023-05-01 03:46,0,285.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_140,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468101_001,VEH_140,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_140,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_75,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305156305325,VEH_75,2,D_1638,2023-05-01 01:34,0,154.23,2023-05-01 02:34,Yes
20230502B470926_001,VEH_75,3,D_109,2023-05-01 03:09,891.04,1140,2023-05-01 19:00,Yes
,VEH_75,4,O_326,2023-05-01 20:52,0,1312.36,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_170,1,O_326,2023-05-01 00:00,0,Null,Null,Null
MF2305176319076,VEH_170,2,D_1593,2023-05-01 00:00,0,60.23,2023-05-01 01:00,Yes
,VEH_170,3,O_326,2023-05-01 01:00,0,120.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_192,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B467160_001,VEH_192,2,D_108,2023-05-01 00:53,0,112.61,2023-05-01 01:53,Yes
,VEH_192,3,O_326,2023-05-01 02:46,0,225.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_23,1,O_326,2023-05-01 00:00,0,Null,Null,Null
20230501B468091_001,VEH_23,2,D_109,2023-05-01 01:51,0,171.05,2023-05-01 02:51,Yes
,VEH_23,3,O_326,2023-05-01 04:43,0,343.41,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_204,1,O_326,2023-05-01 00:00,0,Null,Null,Null
